end_time,artist_name,track_name,ms_played,minutes_played,date,year,month,hour,weekday,track_key
2026-01-12 18:37:00,Tory Lanez,The Color Violet,3655,0.06091666666666667,2026-01-12,2026,1,18,Monday,tory lanez - the color violet
2026-01-12 18:37:00,The Weeknd,Coming Down,1813,0.030216666666666666,2026-01-12,2026,1,18,Monday,the weeknd - coming down
2026-01-12 18:37:00,PARTYNEXTDOOR,Recognize (feat. Drake),4291,0.07151666666666667,2026-01-12,2026,1,18,Monday,partynextdoor - recognize (feat. drake)
2026-01-12 18:38:00,Reed Wonder,The Machine,1574,0.026233333333333334,2026-01-12,2026,1,18,Monday,reed wonder - the machine
2026-01-12 18:38:00,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),19114,0.31856666666666666,2026-01-12,2026,1,18,Monday,metro boomin - creepin' (with the weeknd & 21 savage)
2026-01-12 18:42:00,PARTYNEXTDOOR,N o C h i l l,19330,0.32216666666666666,2026-01-12,2026,1,18,Monday,partynextdoor - n o c h i l l
2026-01-12 18:42:00,Summer Walker,Playing Games,2019,0.03365,2026-01-12,2026,1,18,Monday,summer walker - playing games
2026-01-12 18:42:00,Ne-Yo,Miss Independent,232000,3.8666666666666667,2026-01-12,2026,1,18,Monday,ne-yo - miss independent
2026-01-12 18:45:00,JISOO,EYES CLOSED (with ZAYN),181375,3.0229166666666667,2026-01-12,2026,1,18,Monday,jisoo - eyes closed (with zayn)
2026-01-12 18:46:00,SZA,Nobody Gets Me,4714,0.07856666666666667,2026-01-12,2026,1,18,Monday,sza - nobody gets me
2026-01-12 18:49:00,SZA,Nobody Gets Me,176472,2.9412,2026-01-12,2026,1,18,Monday,sza - nobody gets me
2026-01-12 18:54:00,Russ,Recognize,38504,0.6417333333333334,2026-01-12,2026,1,18,Monday,russ - recognize
2026-01-13 13:31:00,Nandy,Ninogeshe,201340,3.3556666666666666,2026-01-13,2026,1,13,Tuesday,nandy - ninogeshe
2026-01-14 07:38:00,Nandy,Ninogeshe,31844,0.5307333333333333,2026-01-14,2026,1,7,Wednesday,nandy - ninogeshe
2026-01-14 07:41:00,Rayvanny,Unaibiwa,218358,3.6393,2026-01-14,2026,1,7,Wednesday,rayvanny - unaibiwa
2026-01-14 07:45:00,Alikiba,AJE,191173,3.1862166666666667,2026-01-14,2026,1,7,Wednesday,alikiba - aje
2026-01-14 07:48:00,Alikiba,Seduce Me,199252,3.320866666666667,2026-01-14,2026,1,7,Wednesday,alikiba - seduce me
2026-01-14 07:52:00,Mbosso,Sina Nyota,212425,3.5404166666666668,2026-01-14,2026,1,7,Wednesday,mbosso - sina nyota
2026-01-14 07:55:00,Otile Brown,Aiyana (feat. Sanaipei Tande),184896,3.0816,2026-01-14,2026,1,7,Wednesday,otile brown - aiyana (feat. sanaipei tande)
2026-01-14 08:07:00,Innoss'B,Yo Pe - Remix,65466,1.0911,2026-01-14,2026,1,8,Wednesday,innoss'b - yo pe - remix
2026-01-14 08:12:00,Rich Mavoko,Ibaki Story,1035,0.01725,2026-01-14,2026,1,8,Wednesday,rich mavoko - ibaki story
2026-01-14 08:12:00,Innoss'B,Yo Pe - Remix,6039,0.10065,2026-01-14,2026,1,8,Wednesday,innoss'b - yo pe - remix
2026-01-14 08:12:00,D Voice,BamBam,2363,0.03938333333333333,2026-01-14,2026,1,8,Wednesday,d voice - bambam
2026-01-14 09:10:00,Tanasha Donna,Gere,92459,1.5409833333333334,2026-01-14,2026,1,9,Wednesday,tanasha donna - gere
2026-01-14 09:23:00,Tanasha Donna,Gere,130330,2.1721666666666666,2026-01-14,2026,1,9,Wednesday,tanasha donna - gere
2026-01-14 09:27:00,Mbosso,Nipepee,206055,3.43425,2026-01-14,2026,1,9,Wednesday,mbosso - nipepee
2026-01-14 09:32:00,Diamond Platnumz,Ukimuona,234580,3.909666666666667,2026-01-14,2026,1,9,Wednesday,diamond platnumz - ukimuona
2026-01-14 09:36:00,Harmonize,Niteke,196129,3.2688166666666665,2026-01-14,2026,1,9,Wednesday,harmonize - niteke
2026-01-14 09:36:00,Meddy,Slowly,6158,0.10263333333333333,2026-01-14,2026,1,9,Wednesday,meddy - slowly
2026-01-14 09:39:00,Rayvanny,Kwetu,210312,3.5052,2026-01-14,2026,1,9,Wednesday,rayvanny - kwetu
2026-01-15 10:37:00,Rayvanny,Chuchumaa,35023,0.5837166666666667,2026-01-15,2026,1,10,Thursday,rayvanny - chuchumaa
2026-01-15 10:41:00,Franglish,Trop parler,183866,3.064433333333333,2026-01-15,2026,1,10,Thursday,franglish - trop parler
2026-01-15 10:44:00,Ariana Grande,Problem,193920,3.232,2026-01-15,2026,1,10,Thursday,ariana grande - problem
2026-01-15 10:55:00,Diamond Platnumz,Kuna,649091,10.818183333333334,2026-01-15,2026,1,10,Thursday,diamond platnumz - kuna
2026-01-15 11:02:00,Naïka,1+1,150008,2.5001333333333333,2026-01-15,2026,1,11,Thursday,naïka - 1+1
2026-01-15 11:04:00,Naïka,1+1,60062,1.0010333333333334,2026-01-15,2026,1,11,Thursday,naïka - 1+1
2026-01-15 11:04:00,Naïka,1+1,5468,0.09113333333333333,2026-01-15,2026,1,11,Thursday,naïka - 1+1
2026-01-15 11:05:00,Santana,Maria Maria (feat. The Product G&B),30001,0.5000166666666667,2026-01-15,2026,1,11,Thursday,santana - maria maria (feat. the product g&b)
2026-01-17 07:13:00,Santana,Maria Maria (feat. The Product G&B),3636,0.0606,2026-01-17,2026,1,7,Saturday,santana - maria maria (feat. the product g&b)
2026-01-17 07:18:00,Santana,Maria Maria (feat. The Product G&B),256805,4.280083333333334,2026-01-17,2026,1,7,Saturday,santana - maria maria (feat. the product g&b)
2026-01-17 07:21:00,Sabrina Carpenter,Espresso,5944,0.09906666666666666,2026-01-17,2026,1,7,Saturday,sabrina carpenter - espresso
2026-01-17 07:21:00,HUNTR/X,How It’s Done,176059,2.9343166666666667,2026-01-17,2026,1,7,Saturday,huntr/x - how it’s done
2026-01-17 07:24:00,Zuchu,Wana,196840,3.280666666666667,2026-01-17,2026,1,7,Saturday,zuchu - wana
2026-01-17 07:29:00,Rayvanny,Chuchumaa,3772,0.06286666666666667,2026-01-17,2026,1,7,Saturday,rayvanny - chuchumaa
2026-01-17 07:29:00,Chege,Waache Waoane,2851,0.047516666666666665,2026-01-17,2026,1,7,Saturday,chege - waache waoane
2026-01-17 07:29:00,Diamond Platnumz,Iyena (feat. Rayvanny),281352,4.6892,2026-01-17,2026,1,7,Saturday,diamond platnumz - iyena (feat. rayvanny)
2026-01-17 07:33:00,Diamond Platnumz,Nimpende Nani,228231,3.80385,2026-01-17,2026,1,7,Saturday,diamond platnumz - nimpende nani
2026-01-17 07:42:00,Mbosso,Ate,207763,3.4627166666666667,2026-01-17,2026,1,7,Saturday,mbosso - ate
2026-01-17 07:45:00,Mbosso,Alele,217889,3.631483333333333,2026-01-17,2026,1,7,Saturday,mbosso - alele
2026-01-17 07:49:00,Harmonize,Niteke,196129,3.2688166666666665,2026-01-17,2026,1,7,Saturday,harmonize - niteke
2026-01-17 07:52:00,Zuchu,Nobody (feat. Joeboy),178173,2.96955,2026-01-17,2026,1,7,Saturday,zuchu - nobody (feat. joeboy)
2026-01-17 07:55:00,D Voice,BamBam,210783,3.51305,2026-01-17,2026,1,7,Saturday,d voice - bambam
2026-01-17 07:59:00,Tanasha Donna,Gere,222720,3.712,2026-01-17,2026,1,7,Saturday,tanasha donna - gere
2026-01-17 08:02:00,Mbosso,Nipepee,206055,3.43425,2026-01-17,2026,1,8,Saturday,mbosso - nipepee
2026-01-17 08:06:00,Lava Lava,Tuachane,249130,4.152166666666667,2026-01-17,2026,1,8,Saturday,lava lava - tuachane
2026-01-17 08:12:00,Rayvanny,Yaya (feat. Diamond Platnumz & Jux),319285,5.321416666666667,2026-01-17,2026,1,8,Saturday,rayvanny - yaya (feat. diamond platnumz & jux)
2026-01-17 08:15:00,Alikiba,AJE,191174,3.1862333333333335,2026-01-17,2026,1,8,Saturday,alikiba - aje
2026-01-17 08:18:00,Diamond Platnumz,Nataka Kulewa,200881,3.3480166666666666,2026-01-17,2026,1,8,Saturday,diamond platnumz - nataka kulewa
2026-01-17 08:21:00,Nadia Mukami,Radio Love,196624,3.277066666666667,2026-01-17,2026,1,8,Saturday,nadia mukami - radio love
2026-01-17 08:25:00,Otile Brown,Miss The Water,6745,0.11241666666666666,2026-01-17,2026,1,8,Saturday,otile brown - miss the water
2026-01-17 08:25:00,Rayvanny,Unaibiwa,218358,3.6393,2026-01-17,2026,1,8,Saturday,rayvanny - unaibiwa
2026-01-17 08:29:00,Meddy,Slowly,3884,0.06473333333333334,2026-01-17,2026,1,8,Saturday,meddy - slowly
2026-01-17 08:29:00,Zuchu,Mauzauza (feat. Khadija Kopa),206145,3.43575,2026-01-17,2026,1,8,Saturday,zuchu - mauzauza (feat. khadija kopa)
2026-01-17 08:33:00,Willy Paul,Njiwa,258220,4.3036666666666665,2026-01-17,2026,1,8,Saturday,willy paul - njiwa
2026-01-17 08:37:00,Masauti,Ipepete,221414,3.6902333333333335,2026-01-17,2026,1,8,Saturday,masauti - ipepete
2026-01-17 08:41:00,Diamond Platnumz,Utanipenda,241920,4.032,2026-01-17,2026,1,8,Saturday,diamond platnumz - utanipenda
2026-01-17 08:45:00,Diamond Platnumz,Kesho,251455,4.190916666666666,2026-01-17,2026,1,8,Saturday,diamond platnumz - kesho
2026-01-17 08:49:00,Mbosso,Hodari,240693,4.01155,2026-01-17,2026,1,8,Saturday,mbosso - hodari
2026-01-17 08:53:00,Mbosso,Baikoko (feat. Diamond Platnumz),214706,3.5784333333333334,2026-01-17,2026,1,8,Saturday,mbosso - baikoko (feat. diamond platnumz)
2026-01-17 08:56:00,Alikiba,Chekecha Cheketua,203494,3.391566666666667,2026-01-17,2026,1,8,Saturday,alikiba - chekecha cheketua
2026-01-17 09:00:00,Diamond Platnumz,Ukimuona,234580,3.909666666666667,2026-01-17,2026,1,9,Saturday,diamond platnumz - ukimuona
2026-01-17 09:04:00,Mbosso,Nadekezwa,228128,3.8021333333333334,2026-01-17,2026,1,9,Saturday,mbosso - nadekezwa
2026-01-17 09:08:00,Diamond Platnumz,Sikomi,233125,3.8854166666666665,2026-01-17,2026,1,9,Saturday,diamond platnumz - sikomi
2026-01-17 09:11:00,Rayvanny,Natafuta Kiki,185366,3.0894333333333335,2026-01-17,2026,1,9,Saturday,rayvanny - natafuta kiki
2026-01-17 09:14:00,Zuchu,Litawachoma (feat. Diamond Platnumz),207042,3.4507,2026-01-17,2026,1,9,Saturday,zuchu - litawachoma (feat. diamond platnumz)
2026-01-17 09:18:00,Alikiba,Dodo,239203,3.9867166666666667,2026-01-17,2026,1,9,Saturday,alikiba - dodo
2026-01-17 09:22:00,Diamond Platnumz,Mdogo Mdogo,240805,4.013416666666667,2026-01-17,2026,1,9,Saturday,diamond platnumz - mdogo mdogo
2026-01-17 09:26:00,Queen Darleen,Kijuso (feat. Rayvanny),219977,3.6662833333333333,2026-01-17,2026,1,9,Saturday,queen darleen - kijuso (feat. rayvanny)
2026-01-17 09:29:00,Rayvanny,Chombo,173521,2.8920166666666667,2026-01-17,2026,1,9,Saturday,rayvanny - chombo
2026-01-17 09:39:00,Rayvanny,Number One (feat. Zuchu),4132,0.06886666666666667,2026-01-17,2026,1,9,Saturday,rayvanny - number one (feat. zuchu)
2026-01-18 05:33:00,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",4474,0.07456666666666667,2026-01-18,2026,1,5,Sunday,"the weeknd - one of the girls (with jennie, lily rose depp)"
2026-01-18 05:37:00,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",241890,4.0315,2026-01-18,2026,1,5,Sunday,"the weeknd - one of the girls (with jennie, lily rose depp)"
2026-01-18 05:40:00,Bryson Tiller,Don't,198295,3.3049166666666667,2026-01-18,2026,1,5,Sunday,bryson tiller - don't
2026-01-18 05:44:00,Mariah the Scientist,Burning Blue,205724,3.428733333333333,2026-01-18,2026,1,5,Sunday,mariah the scientist - burning blue
2026-01-18 05:47:00,Nikita Kering',Ex,204000,3.4,2026-01-18,2026,1,5,Sunday,nikita kering' - ex
2026-01-18 05:50:00,Nat King Cole,L-O-V-E,155307,2.58845,2026-01-18,2026,1,5,Sunday,nat king cole - l-o-v-e
2026-01-18 05:53:00,Mellina Tey,Bank On It,204787,3.413116666666667,2026-01-18,2026,1,5,Sunday,mellina tey - bank on it
2026-01-18 05:55:00,Khim,10s,140109,2.33515,2026-01-18,2026,1,5,Sunday,khim - 10s
2026-01-18 06:00:00,Sisqo,Thong Song,253733,4.228883333333333,2026-01-18,2026,1,6,Sunday,sisqo - thong song
2026-01-18 06:04:00,Sevyn Streeter,It Won't Stop (feat. Chris Brown) - EP Version,281080,4.684666666666667,2026-01-18,2026,1,6,Sunday,sevyn streeter - it won't stop (feat. chris brown) - ep version
2026-01-18 06:08:00,Wale,Bad (feat. Rihanna) - Remix,238827,3.98045,2026-01-18,2026,1,6,Sunday,wale - bad (feat. rihanna) - remix
2026-01-18 06:12:00,Kehlani,Folded,238120,3.9686666666666666,2026-01-18,2026,1,6,Sunday,kehlani - folded
2026-01-18 06:15:00,Dhruv,double take,171743,2.8623833333333333,2026-01-18,2026,1,6,Sunday,dhruv - double take
2026-01-18 06:18:00,Sasha Keable,WHY,179595,2.99325,2026-01-18,2026,1,6,Sunday,sasha keable - why
2026-01-18 06:21:00,ROSÉ,toxic till the end,156685,2.6114166666666665,2026-01-18,2026,1,6,Sunday,rosé - toxic till the end
2026-01-18 06:25:00,Kendrick Lamar,"All The Stars (with SZA) - From ""Black Panther: The Album""",232187,3.8697833333333334,2026-01-18,2026,1,6,Sunday,"kendrick lamar - all the stars (with sza) - from ""black panther: the album"""
2026-01-18 06:28:00,TYSM,Normal No More,199579,3.3263166666666666,2026-01-18,2026,1,6,Sunday,tysm - normal no more
2026-01-18 06:31:00,thủy,playing tricks,184258,3.0709666666666666,2026-01-18,2026,1,6,Sunday,thủy - playing tricks
2026-01-18 06:34:00,Owen Saward,I know,195929,3.2654833333333335,2026-01-18,2026,1,6,Sunday,owen saward - i know
2026-01-18 06:38:00,Cardi B,Please Me,200890,3.3481666666666667,2026-01-18,2026,1,6,Sunday,cardi b - please me
2026-01-18 06:48:00,aira,my unsent love letter,9528,0.1588,2026-01-18,2026,1,6,Sunday,aira - my unsent love letter
2026-01-18 15:54:00,Diamond Platnumz,Mbagala,7024,0.11706666666666667,2026-01-18,2026,1,15,Sunday,diamond platnumz - mbagala
2026-01-18 15:54:00,TID,Nyota Yako,6355,0.10591666666666667,2026-01-18,2026,1,15,Sunday,tid - nyota yako
2026-01-18 15:55:00,Alikiba,Single Boy,29753,0.49588333333333334,2026-01-18,2026,1,15,Sunday,alikiba - single boy
2026-01-18 18:39:00,aira,my unsent love letter,4992,0.0832,2026-01-18,2026,1,18,Sunday,aira - my unsent love letter
2026-01-19 15:03:00,Sanaipei Tande,Najuta,2787,0.04645,2026-01-19,2026,1,15,Monday,sanaipei tande - najuta
2026-01-19 15:05:00,Nandy,Wasikudanganye,4730,0.07883333333333334,2026-01-19,2026,1,15,Monday,nandy - wasikudanganye
2026-01-19 15:05:00,Lava Lava,Ng'ari Ng'ari,2647,0.044116666666666665,2026-01-19,2026,1,15,Monday,lava lava - ng'ari ng'ari
2026-01-19 15:06:00,Diamond Platnumz,Mbagala,1438,0.023966666666666667,2026-01-19,2026,1,15,Monday,diamond platnumz - mbagala
2026-01-19 15:06:00,Diamond Platnumz,Lala Salama,1525,0.025416666666666667,2026-01-19,2026,1,15,Monday,diamond platnumz - lala salama
2026-01-19 15:06:00,Mbosso,Huyu Hapa,1685,0.02808333333333333,2026-01-19,2026,1,15,Monday,mbosso - huyu hapa
2026-01-19 15:06:00,Alikiba,Kadogo,4560,0.076,2026-01-19,2026,1,15,Monday,alikiba - kadogo
2026-01-19 15:06:00,Nandy,Hazipo,4524,0.0754,2026-01-19,2026,1,15,Monday,nandy - hazipo
2026-01-19 15:06:00,Christian Bella,Nashindwa,2500,0.041666666666666664,2026-01-19,2026,1,15,Monday,christian bella - nashindwa
2026-01-19 15:06:00,Alikiba,Single Boy,5674,0.09456666666666666,2026-01-19,2026,1,15,Monday,alikiba - single boy
2026-01-19 15:06:00,Harmonize,Kushoto Kulia,3732,0.0622,2026-01-19,2026,1,15,Monday,harmonize - kushoto kulia
2026-01-19 15:06:00,Mbosso,Watakubali,11749,0.19581666666666667,2026-01-19,2026,1,15,Monday,mbosso - watakubali
2026-01-19 15:06:00,Yamoto Band,Basi,8464,0.14106666666666667,2026-01-19,2026,1,15,Monday,yamoto band - basi
2026-01-19 15:07:00,Alikiba,Hadithi,3420,0.057,2026-01-19,2026,1,15,Monday,alikiba - hadithi
2026-01-19 15:07:00,The Ben,Why,2901,0.04835,2026-01-19,2026,1,15,Monday,the ben - why
2026-01-19 15:07:00,Lady Jaydee,Ndi Ndi Ndi,2153,0.035883333333333337,2026-01-19,2026,1,15,Monday,lady jaydee - ndi ndi ndi
2026-01-19 15:07:00,Harmonize,Uno,9234,0.1539,2026-01-19,2026,1,15,Monday,harmonize - uno
2026-01-19 15:07:00,Jose Chameleone,Jamila,4411,0.07351666666666666,2026-01-19,2026,1,15,Monday,jose chameleone - jamila
2026-01-19 15:07:00,Dully Sykes,Nikomeshe,3539,0.05898333333333333,2026-01-19,2026,1,15,Monday,dully sykes - nikomeshe
2026-01-19 15:07:00,Aslay,Bembea (feat. Alikiba),1964,0.032733333333333337,2026-01-19,2026,1,15,Monday,aslay - bembea (feat. alikiba)
2026-01-19 15:08:00,Sanaipei Tande,Najuta,251749,4.1958166666666665,2026-01-19,2026,1,15,Monday,sanaipei tande - najuta
2026-01-19 15:13:00,Masauti,Ipepete,1149,0.01915,2026-01-19,2026,1,15,Monday,masauti - ipepete
2026-01-19 15:13:00,TID,Nyota Yako,291557,4.859283333333333,2026-01-19,2026,1,15,Monday,tid - nyota yako
2026-01-19 15:16:00,Rayvanny,Mwanza,5316,0.0886,2026-01-19,2026,1,15,Monday,rayvanny - mwanza
2026-01-19 15:16:00,Alikiba,Kadogo,197562,3.2927,2026-01-19,2026,1,15,Monday,alikiba - kadogo
2026-01-19 15:19:00,Brandy Maina,Trust No 1,196624,3.277066666666667,2026-01-19,2026,1,15,Monday,brandy maina - trust no 1
2026-01-19 15:19:00,NIKI,I Like U,2654,0.04423333333333333,2026-01-19,2026,1,15,Monday,niki - i like u
2026-01-19 15:20:00,X.O,PURE HATE,3336,0.0556,2026-01-19,2026,1,15,Monday,x.o - pure hate
2026-01-19 15:20:00,X.O,Mammi,10202,0.17003333333333334,2026-01-19,2026,1,15,Monday,x.o - mammi
2026-01-19 15:20:00,X.O,Madam,6330,0.1055,2026-01-19,2026,1,15,Monday,x.o - madam
2026-01-19 15:20:00,X.O,M.O.T.O,3084,0.0514,2026-01-19,2026,1,15,Monday,x.o - m.o.t.o
2026-01-19 15:21:00,X.O,Deja,1242,0.0207,2026-01-19,2026,1,15,Monday,x.o - deja
2026-01-19 15:21:00,X.O,Breathe,8611,0.14351666666666665,2026-01-19,2026,1,15,Monday,x.o - breathe
2026-01-19 15:23:00,ROSÉ,toxic till the end,4027,0.06711666666666667,2026-01-19,2026,1,15,Monday,rosé - toxic till the end
2026-01-19 15:23:00,X.O,M.O.T.O,199024,3.317066666666667,2026-01-19,2026,1,15,Monday,x.o - m.o.t.o
2026-01-19 15:25:00,X.O,Madam,155448,2.5908,2026-01-19,2026,1,15,Monday,x.o - madam
2026-01-19 15:28:00,Zaituni,Tamu,181200,3.02,2026-01-19,2026,1,15,Monday,zaituni - tamu
2026-01-19 15:32:00,Sauti Sol,Shake Yo Bam Bam,199253,3.320883333333333,2026-01-19,2026,1,15,Monday,sauti sol - shake yo bam bam
2026-01-19 15:36:00,Sauti Sol,Still the one,265835,4.430583333333334,2026-01-19,2026,1,15,Monday,sauti sol - still the one
2026-01-19 15:40:00,Sauti Sol,Lil Mama,224444,3.7407333333333335,2026-01-19,2026,1,15,Monday,sauti sol - lil mama
2026-01-19 15:43:00,Sauti Sol,Live and Die in Afrika,192836,3.2139333333333333,2026-01-19,2026,1,15,Monday,sauti sol - live and die in afrika
2026-01-19 15:47:00,Sauti Sol,Isabella,212010,3.5335,2026-01-19,2026,1,15,Monday,sauti sol - isabella
2026-01-19 15:50:00,Mutoriah,Beta,193667,3.2277833333333334,2026-01-19,2026,1,15,Monday,mutoriah - beta
2026-01-19 15:54:00,Sauti Sol,Feel My Love,237868,3.9644666666666666,2026-01-19,2026,1,15,Monday,sauti sol - feel my love
2026-01-19 15:58:00,Sauti Sol,Midnight Train,232058,3.8676333333333335,2026-01-19,2026,1,15,Monday,sauti sol - midnight train
2026-01-19 16:01:00,Sauti Sol,Unconditionally Bae,220552,3.675866666666667,2026-01-19,2026,1,16,Monday,sauti sol - unconditionally bae
2026-01-19 16:05:00,Sauti Sol,Friendzone,208560,3.476,2026-01-19,2026,1,16,Monday,sauti sol - friendzone
2026-01-19 16:08:00,Bensoul,Viva La Vida,178200,2.97,2026-01-19,2026,1,16,Monday,bensoul - viva la vida
2026-01-19 16:11:00,Njerae,Aki Sioni,183032,3.0505333333333335,2026-01-19,2026,1,16,Monday,njerae - aki sioni
2026-01-19 16:23:00,Sauti Sol,Coming home,158975,2.649583333333333,2026-01-19,2026,1,16,Monday,sauti sol - coming home
2026-01-21 10:39:00,Coldplay,My Universe,219258,3.6543,2026-01-21,2026,1,10,Wednesday,coldplay - my universe
2026-01-21 10:41:00,TOMORROW X TOGETHER,Tinnitus (Wanna be a rock),157262,2.6210333333333335,2026-01-21,2026,1,10,Wednesday,tomorrow x together - tinnitus (wanna be a rock)
2026-01-21 10:45:00,ATEEZ,Deja Vu,196670,3.277833333333333,2026-01-21,2026,1,10,Wednesday,ateez - deja vu
2026-01-21 10:48:00,HUNTR/X,Takedown,182017,3.0336166666666666,2026-01-21,2026,1,10,Wednesday,huntr/x - takedown
2026-01-21 10:51:00,P1Harmony,Pretty Boy,176973,2.94955,2026-01-21,2026,1,10,Wednesday,p1harmony - pretty boy
2026-01-21 10:54:00,TOMORROW X TOGETHER,Sugar Rush Ride,186571,3.1095166666666665,2026-01-21,2026,1,10,Wednesday,tomorrow x together - sugar rush ride
2026-01-21 11:10:00,Jung Kook,3D (feat. Jack Harlow),56885,0.9480833333333333,2026-01-21,2026,1,11,Wednesday,jung kook - 3d (feat. jack harlow)
2026-01-21 15:31:00,Jung Kook,3D (feat. Jack Harlow),44913,0.74855,2026-01-21,2026,1,15,Wednesday,jung kook - 3d (feat. jack harlow)
2026-01-21 15:37:00,JP Saxe,If the World Was Ending (feat. Julia Michaels),208687,3.4781166666666667,2026-01-21,2026,1,15,Wednesday,jp saxe - if the world was ending (feat. julia michaels)
2026-01-21 15:41:00,Nviiri The Storyteller,Pombe Sigara,200795,3.3465833333333332,2026-01-21,2026,1,15,Wednesday,nviiri the storyteller - pombe sigara
2026-01-21 15:43:00,Le Band,Number 1(suzziah),29753,0.49588333333333334,2026-01-21,2026,1,15,Wednesday,le band - number 1(suzziah)
2026-01-21 15:45:00,Joshua Baraka,Wrong Places,177600,2.96,2026-01-21,2026,1,15,Wednesday,joshua baraka - wrong places
2026-01-21 15:49:00,C4 Pedro,Love Again (feat. Sauti Sol),251039,4.183983333333333,2026-01-21,2026,1,15,Wednesday,c4 pedro - love again (feat. sauti sol)
2026-01-21 15:53:00,Sauti Sol,Nenda Lote,264122,4.402033333333334,2026-01-21,2026,1,15,Wednesday,sauti sol - nenda lote
2026-01-21 15:56:00,X.O,M.O.T.O,199024,3.317066666666667,2026-01-21,2026,1,15,Wednesday,x.o - m.o.t.o
2026-01-21 16:34:00,Nikita Kering',On Yah - Intro,11686,0.19476666666666667,2026-01-21,2026,1,16,Wednesday,nikita kering' - on yah - intro
2026-01-22 11:11:00,lordkez,Aweh [Remix] (feat. Cassper Nyovest),207640,3.4606666666666666,2026-01-22,2026,1,11,Thursday,lordkez - aweh [remix] (feat. cassper nyovest)
2026-01-22 11:16:00,USHER,Hey Daddy (Daddy's Home) (feat. Plies),256293,4.27155,2026-01-22,2026,1,11,Thursday,usher - hey daddy (daddy's home) (feat. plies)
2026-01-22 11:28:00,Nyashinski,Malaika,99716,1.6619333333333333,2026-01-22,2026,1,11,Thursday,nyashinski - malaika
2026-01-24 06:08:00,Nyashinski,Malaika,1139,0.018983333333333335,2026-01-24,2026,1,6,Saturday,nyashinski - malaika
2026-01-24 06:08:00,Keyshia Cole,Love,2958,0.0493,2026-01-24,2026,1,6,Saturday,keyshia cole - love
2026-01-24 06:12:00,Keyshia Cole,Love,253361,4.222683333333333,2026-01-24,2026,1,6,Saturday,keyshia cole - love
2026-01-24 06:14:00,So Supa,Don’t hide,110000,1.8333333333333333,2026-01-24,2026,1,6,Saturday,so supa - don’t hide
2026-01-24 06:16:00,Zeina,Times Two,122608,2.0434666666666668,2026-01-24,2026,1,6,Saturday,zeina - times two
2026-01-24 06:19:00,NIKI,lowkey,171356,2.855933333333333,2026-01-24,2026,1,6,Saturday,niki - lowkey
2026-01-24 06:22:00,Njerae,Aki Sioni,183032,3.0505333333333335,2026-01-24,2026,1,6,Saturday,njerae - aki sioni
2026-01-24 06:24:00,Sidewalk Prophets,Keep Making Me,104089,1.7348166666666667,2026-01-24,2026,1,6,Saturday,sidewalk prophets - keep making me
2026-01-24 06:27:00,Nviiri The Storyteller,Pombe Sigara,215769,3.59615,2026-01-24,2026,1,6,Saturday,nviiri the storyteller - pombe sigara
2026-01-24 06:31:00,ENHYPEN,SHOUT OUT,228115,3.8019166666666666,2026-01-24,2026,1,6,Saturday,enhypen - shout out
2026-01-24 06:35:00,The Neighbourhood,Sweater Weather,240400,4.006666666666667,2026-01-24,2026,1,6,Saturday,the neighbourhood - sweater weather
2026-01-24 06:38:00,Ariana Grande,needy,171574,2.859566666666667,2026-01-24,2026,1,6,Saturday,ariana grande - needy
2026-01-24 06:42:00,Mariah Carey,Obsessed,242200,4.036666666666667,2026-01-24,2026,1,6,Saturday,mariah carey - obsessed
2026-01-24 06:46:00,5 Seconds of Summer,Youngblood,203417,3.3902833333333335,2026-01-24,2026,1,6,Saturday,5 seconds of summer - youngblood
2026-01-24 06:48:00,Faouzia,"RIP, Love",173943,2.89905,2026-01-24,2026,1,6,Saturday,"faouzia - rip, love"
2026-01-24 06:52:00,Chase Atlantic,Swim,228786,3.8131,2026-01-24,2026,1,6,Saturday,chase atlantic - swim
2026-01-24 06:57:00,Daniel Di Angelo,No Friendship,6937,0.11561666666666667,2026-01-24,2026,1,6,Saturday,daniel di angelo - no friendship
2026-01-24 06:57:00,Daniel Di Angelo,No Friendship,3417,0.05695,2026-01-24,2026,1,6,Saturday,daniel di angelo - no friendship
2026-01-24 06:57:00,BTS,Make It Right,226696,3.7782666666666667,2026-01-24,2026,1,6,Saturday,bts - make it right
2026-01-24 07:01:00,Coldplay,My Universe,228000,3.8,2026-01-24,2026,1,7,Saturday,coldplay - my universe
2026-01-24 07:06:00,Bruno Mars,Leave The Door Open,242096,4.034933333333333,2026-01-24,2026,1,7,Saturday,bruno mars - leave the door open
2026-01-24 07:09:00,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198082,3.3013666666666666,2026-01-24,2026,1,7,Saturday,justin bieber - peaches (feat. daniel caesar & giveon)
2026-01-24 07:11:00,Alex Isley,Love Again,154800,2.58,2026-01-24,2026,1,7,Saturday,alex isley - love again
2026-01-24 07:15:00,NIKI,You'll Be in My Heart,241776,4.0296,2026-01-24,2026,1,7,Saturday,niki - you'll be in my heart
2026-01-24 07:19:00,Limi,The Best I Ever Had,199475,3.3245833333333334,2026-01-24,2026,1,7,Saturday,limi - the best i ever had
